Enterprise,OrgName,Project,Collection,InfraId,Repository,Type
Client X,Org E,Project 143,Collection 2651,44015,Repo 6211,Jira
Client X,Org E,Project 143,Collection 2652,41602,Repo 662,Subversion
Client X,Org E,Project 143,Collection 2652,44016,Repo 6212,Jira
Client X,Org E,Project 143,Collection 2653,41603,Repo 663,Subversion
Client X,Org E,Project 143,Collection 2653,44017,Repo 6213,Jira
Client X,Org E,Project 143,Collection 439,41604,Repo 664,Subversion
Client X,Org E,Project 143,Collection 439,44018,Repo 6214,Jira
Client X,Org E,Project 143,Collection 2654,41605,Repo 665,Subversion
Client X,Org E,Project 143,Collection 2654,44019,Repo 6215,Jira
Client X,Org E,Project 143,Collection 447,41615,Repo 680,Subversion
Client X,Org E,Project 143,Collection 447,44029,Repo 6225,Jira
Client X,Org E,Project 143,Collection 448,41616,Repo 681,Subversion
Client X,Org E,Project 143,Collection 448,44030,Repo 6226,Jira
Client X,Org E,Project 143,Collection 449,41617,Repo 682,Subversion
Client X,Org E,Project 143,Collection 449,44031,Repo 6227,Jira
Client X,Org E,Project 143,Collection 2681,52304,Repo 3418,Subversion
Client X,Org E,Project 143,Collection 2805,52352,Repo 789,Subversion
Client X,Org E,Project 143,Collection 2947,41836,Repo 928,Subversion
Client X,Org E,Project 143,Collection 2947,44250,Repo 6460,Jira
Client X,Org E,Project 143,Collection 2982,41864,Repo 5623,Subversion
Client X,Org E,Project 143,Collection 2982,44278,Repo 6488,Jira
Client X,Org E,Project 143,Collection 576,43336,Repo 5467,Subversion
Client X,Org E,Project 143,Collection 576,45750,Repo 6493,Jira
Client X,Org E,Project 143,Collection 583,41876,Repo 978,Subversion
Client X,Org E,Project 143,Collection 583,44290,Repo 6503,Jira
Client X,Org E,Project 143,Collection 590,41885,Repo 989,Subversion
Client X,Org E,Project 143,Collection 590,44299,Repo 6513,Jira
Client X,Org E,Project 143,Collection 3032,41886,Repo 990,Subversion
Client X,Org E,Project 143,Collection 3032,44300,Repo 6514,Jira
Client X,Org E,Project 143,Collection 3084,41917,Repo 1028,Subversion
Client X,Org E,Project 143,Collection 3084,44331,Repo 6541,Jira
Client X,Org E,Project 143,Collection 3116,41935,Repo 1050,Subversion
Client X,Org E,Project 143,Collection 3116,44349,Repo 6555,Jira
Client X,Org E,Project 143,Collection 3273,52558,Repo 1151,Subversion
Client X,Org E,Project 143,Collection 3414,42068,Repo 1242,Subversion
Client X,Org E,Project 143,Collection 3414,44482,Repo 6690,Jira
Client X,Org E,Project 143,Collection 3480,42110,Repo 1301,Subversion
Client X,Org E,Project 143,Collection 3480,44524,Repo 6733,Jira
Client X,Org E,Project 143,Collection 3503,42124,Repo 1317,Subversion
Client X,Org E,Project 143,Collection 3503,44538,Repo 6747,Jira
Client X,Org E,Project 143,Collection 824,42155,Repo 1366,Subversion
Client X,Org E,Project 143,Collection 824,44569,Repo 6777,Jira
Client X,Org E,Project 143,Collection 3662,52778,Repo 1434,Subversion
Client X,Org E,Project 143,Collection 864,42216,Repo 1458,Subversion
Client X,Org E,Project 143,Collection 864,44630,Repo 6830,Jira
Client X,Org E,Project 143,Collection 872,42230,Repo 1472,Subversion
Client X,Org E,Project 143,Collection 872,44644,Repo 6842,Jira
Client X,Org E,Project 143,Collection 894,42261,Repo 1514,Subversion
Client X,Org E,Project 143,Collection 894,44675,Repo 6873,Jira
Client X,Org E,Project 143,Collection 939,52906,Repo 1599,Subversion
Client X,Org E,Project 143,Collection 941,43365,Repo 5510,Subversion
Client X,Org E,Project 143,Collection 941,45779,Repo 6938,Jira
Client X,Org E,Project 143,Collection 942,84419,Repo 4054,Subversion
Client X,Org E,Project 143,Collection 3878,52908,Repo 1603,Subversion
Client X,Org E,Project 143,Collection 3879,52909,Repo 1604,Subversion
Client X,Org E,Project 143,Collection 943,84420,Repo 4055,Subversion
Client X,Org E,Project 143,Collection 3880,52910,Repo 1605,Subversion
Client X,Org E,Project 143,Collection 3885,42319,Repo 1610,Subversion
Client X,Org E,Project 143,Collection 3885,44733,Repo 6942,Jira
Client X,Org E,Project 143,Collection 3921,42341,Repo 1633,Subversion
Client X,Org E,Project 143,Collection 3921,44755,Repo 6964,Jira
Client X,Org E,Project 143,Collection 964,42343,Repo 1635,Subversion
Client X,Org E,Project 143,Collection 964,44757,Repo 6966,Jira
Client X,Org E,Project 143,Collection 3946,79606,Repo 4100,Subversion
Client X,Org E,Project 143,Collection 4059,42397,Repo 1712,Subversion
Client X,Org E,Project 143,Collection 4059,44811,Repo 7018,Jira
Client X,Org E,Project 143,Collection 1021,42428,Repo 5646,Subversion
Client X,Org E,Project 143,Collection 1021,44842,Repo 7046,Jira
Client X,Org E,Project 143,Collection 4325,43374,Repo 5527,Subversion
Client X,Org E,Project 143,Collection 4325,45788,Repo 7150,Jira
Client X,Org E,Project 143,Collection 4443,42583,Repo 5658,Subversion
Client X,Org E,Project 143,Collection 4443,44997,Repo 7206,Jira
Client X,Org E,Project 143,Collection 1150,42594,Repo 5659,Subversion
Client X,Org E,Project 143,Collection 1150,45008,Repo 7218,Jira
Client X,Org E,Project 143,Collection 4467,42607,Repo 1973,Subversion
Client X,Org E,Project 143,Collection 4467,45021,Repo 7229,Jira
Client X,Org E,Project 143,Collection 4473,42608,Repo 5661,Subversion
Client X,Org E,Project 143,Collection 4473,45022,Repo 7230,Jira
Client X,Org E,Project 143,Collection 1233,42684,Repo 2066,Subversion
Client X,Org E,Project 143,Collection 1233,45098,Repo 7299,Jira
Client X,Org E,Project 143,Collection 1328,42792,Repo 5669,Subversion
Client X,Org E,Project 143,Collection 1328,45206,Repo 7413,Jira
Client X,Org E,Project 143,Collection 1329,42793,Repo 2206,Subversion
Client X,Org E,Project 143,Collection 1329,45207,Repo 7414,Jira
Client X,Org E,Project 143,Collection 5040,84846,Repo 4893,Subversion
Client X,Org E,Project 143,Collection 1344,42809,Repo 2228,Subversion
Client X,Org E,Project 143,Collection 1344,45223,Repo 7429,Jira
Client X,Org E,Project 143,Collection 1438,42978,Repo 2407,Subversion
Client X,Org E,Project 143,Collection 1438,45392,Repo 7561,Jira
Client X,Org E,Project 143,Collection 5334,43011,Repo 2437,Subversion
Client X,Org E,Project 143,Collection 5334,45425,Repo 7584,Jira
Client X,Org E,Project 143,Collection 5360,43016,Repo 2446,Subversion
Client X,Org E,Project 143,Collection 5360,45430,Repo 7589,Jira
Client X,Org E,Project 143,Collection 5429,43033,Repo 2479,Subversion
Client X,Org E,Project 143,Collection 5429,45447,Repo 7607,Jira
Client X,Org E,Project 143,Collection 5450,53642,Repo 2504,Subversion
Client X,Org E,Project 143,Collection 1485,43053,Repo 2505,Subversion
Client X,Org E,Project 143,Collection 1485,45467,Repo 7625,Jira
Client X,Org E,Project 143,Collection 1486,43283,Repo 5388,Subversion
Client X,Org E,Project 143,Collection 1486,45697,Repo 7626,Jira
Client X,Org E,Project 143,Collection 5451,53643,Repo 5121,Subversion
Client X,Org E,Project 143,Collection 1487,82684,Repo 5122,Subversion
Client X,Org E,Project 143,Collection 1488,43054,Repo 2506,Subversion
Client X,Org E,Project 143,Collection 1488,45468,Repo 7627,Jira
Client X,Org E,Project 143,Collection 5452,53644,Repo 2507,Subversion
Client X,Org E,Project 143,Collection 1491,43055,Repo 2508,Subversion
Client X,Org E,Project 143,Collection 1491,45469,Repo 7628,Jira
Client X,Org E,Project 143,Collection 5465,43063,Repo 2518,Subversion
Client X,Org E,Project 143,Collection 5465,45477,Repo 7634,Jira
Client X,Org E,Project 143,Collection 1501,43070,Repo 2524,Subversion
Client X,Org E,Project 143,Collection 1501,45484,Repo 7641,Jira
Client X,Org E,Project 143,Collection 5515,53685,Repo 2553,Subversion
Client X,Org E,Project 143,Collection 1536,53686,Repo 5179,Subversion
Client X,Org E,Project 143,Collection 5544,53700,Repo 5196,Subversion
Client X,Org E,Project 144,Collection 8,43423,Repo 5596,Subversion
Client X,Org E,Project 144,Collection 8,45837,Repo 5688,Jira
Client X,Org E,Project 144,Collection 1606,41087,Repo 9,Subversion
Client X,Org E,Project 144,Collection 1606,43501,Repo 5689,Jira
Client X,Org E,Project 144,Collection 1689,64129,Repo 2736,Subversion
Client X,Org E,Project 144,Collection 2154,41368,Repo 370,Subversion
Client X,Org E,Project 144,Collection 2154,43782,Repo 5968,Jira
Client X,Org E,Project 144,Collection 2155,63822,Repo 3053,Subversion
Client X,Org E,Project 144,Collection 240,64160,Repo 3056,Subversion
Client X,Org E,Project 144,Collection 2292,52148,Repo 3136,Subversion
Client X,Org E,Project 144,Collection 2422,52207,Repo 516,Subversion
Client X,Org E,Project 144,Collection 2575,52255,Repo 607,Subversion
Client X,Org E,Project 144,Collection 2684,41623,Repo 687,Subversion
Client X,Org E,Project 144,Collection 2684,44037,Repo 6230,Jira
Client X,Org E,Project 144,Collection 2694,52313,Repo 3428,Subversion
Client X,Org E,Project 144,Collection 543,82566,Repo 3509,Subversion
Client X,Org E,Project 144,Collection 3055,82572,Repo 3582,Subversion
Client X,Org E,Project 144,Collection 659,41963,Repo 1096,Subversion
Client X,Org E,Project 144,Collection 659,44377,Repo 6586,Jira
Client X,Org E,Project 144,Collection 3217,79471,Repo 3692,Subversion
Client X,Org E,Project 144,Collection 3218,52528,Repo 1109,Subversion
Client X,Org E,Project 144,Collection 684,41985,Repo 1131,Subversion
Client X,Org E,Project 144,Collection 684,44399,Repo 6608,Jira
Client X,Org E,Project 144,Collection 696,43347,Repo 5482,Subversion
Client X,Org E,Project 144,Collection 696,45761,Repo 6621,Jira
Client X,Org E,Project 144,Collection 3257,54686,Repo 3716,Subversion
Client X,Org E,Project 144,Collection 3258,52552,Repo 1141,Subversion
Client X,Org E,Project 144,Collection 3261,52555,Repo 1145,Subversion
Client X,Org E,Project 144,Collection 707,42004,Repo 1154,Subversion
Client X,Org E,Project 144,Collection 707,44418,Repo 6632,Jira
Client X,Org E,Project 144,Collection 709,42006,Repo 1156,Subversion
Client X,Org E,Project 144,Collection 709,44420,Repo 6634,Jira
Client X,Org E,Project 144,Collection 3277,63909,Repo 3730,Subversion
Client X,Org E,Project 144,Collection 3469,82596,Repo 3848,Subversion
Client X,Org E,Project 144,Collection 3539,42139,Repo 1337,Subversion
Client X,Org E,Project 144,Collection 3539,44553,Repo 6761,Jira
Client X,Org E,Project 144,Collection 3556,52722,Repo 1349,Subversion
Client X,Org E,Project 144,Collection 952,82619,Repo 4069,Subversion
Client X,Org E,Project 144,Collection 4041,52984,Repo 1705,Subversion
Client X,Org E,Project 144,Collection 1064,42461,Repo 1795,Subversion
Client X,Org E,Project 144,Collection 1064,44875,Repo 7083,Jira
Client X,Org E,Project 144,Collection 4196,42462,Repo 1797,Subversion
Client X,Org E,Project 144,Collection 4196,44876,Repo 7084,Jira
Client X,Org E,Project 144,Collection 4198,42463,Repo 1798,Subversion
Client X,Org E,Project 144,Collection 4198,44877,Repo 7085,Jira
Client X,Org E,Project 144,Collection 4199,42464,Repo 1799,Subversion
Client X,Org E,Project 144,Collection 4199,44878,Repo 7086,Jira
Client X,Org E,Project 144,Collection 1066,43250,Repo 5361,Subversion
Client X,Org E,Project 144,Collection 1066,45664,Repo 7087,Jira
Client X,Org E,Project 144,Collection 4204,43251,Repo 5362,Subversion
Client X,Org E,Project 144,Collection 4204,45665,Repo 7088,Jira
Client X,Org E,Project 144,Collection 4205,53049,Repo 1801,Subversion
Client X,Org E,Project 144,Collection 4366,42550,Repo 1893,Subversion
Client X,Org E,Project 144,Collection 4366,44964,Repo 7164,Jira
Client X,Org E,Project 144,Collection 4368,42553,Repo 1895,Subversion
Client X,Org E,Project 144,Collection 4368,44967,Repo 7167,Jira
Client X,Org E,Project 144,Collection 1117,43468,Repo 5655,Subversion
Client X,Org E,Project 144,Collection 1117,45882,Repo 7172,Jira
Client X,Org E,Project 144,Collection 4386,79508,Repo 4387,Subversion
Client X,Org E,Project 144,Collection 4392,53125,Repo 4389,Subversion
Client X,Org E,Project 144,Collection 1130,42567,Repo 1917,Subversion
Client X,Org E,Project 144,Collection 1130,44981,Repo 7186,Jira
Client X,Org E,Project 144,Collection 4398,43377,Repo 5534,Subversion
Client X,Org E,Project 144,Collection 4398,45791,Repo 7188,Jira
Client X,Org E,Project 144,Collection 1137,42575,Repo 1926,Subversion
Client X,Org E,Project 144,Collection 1137,44989,Repo 7195,Jira
Client X,Org E,Project 144,Collection 1139,43261,Repo 5372,Subversion
Client X,Org E,Project 144,Collection 1139,45675,Repo 7197,Jira
Client X,Org E,Project 144,Collection 1292,79652,Repo 4830,Subversion
Client X,Org E,Project 144,Collection 1293,79380,Repo 4831,Subversion
Client X,Org E,Project 144,Collection 5018,79383,Repo 4878,Subversion
Client X,Org E,Project 144,Collection 1337,42801,Repo 2216,Subversion
Client X,Org E,Project 144,Collection 1337,45215,Repo 7421,Jira
Client X,Org E,Project 144,Collection 5092,53440,Repo 2250,Subversion
Client X,Org E,Project 144,Collection 5160,53479,Repo 2295,Subversion
Client X,Org E,Project 144,Collection 1382,54742,Repo 4968,Subversion
Client X,Org E,Project 144,Collection 5241,42959,Repo 2381,Subversion
Client X,Org E,Project 144,Collection 5241,45373,Repo 7543,Jira
Client X,Org E,Project 144,Collection 1489,82685,Repo 5123,Subversion
Client X,Org E,Project 144,Collection 5463,43061,Repo 2517,Subversion
Client X,Org E,Project 144,Collection 5463,45475,Repo 7633,Jira
Client X,Org E,Project 144,Collection 1495,54755,Repo 5131,Subversion
Client X,Org E,Project 145,Collection 1971,52003,Repo 231,Subversion
Client X,Org E,Project 145,Collection 1992,41271,Repo 244,Subversion
Client X,Org E,Project 145,Collection 1992,43685,Repo 5866,Jira
Client X,Org E,Project 145,Collection 362,41512,Repo 554,Subversion
Client X,Org E,Project 145,Collection 362,43926,Repo 6126,Jira
Client X,Org E,Project 145,Collection 2657,52293,Repo 666,Subversion
Client X,Org E,Project 145,Collection 544,43205,Repo 5322,Subversion
Client X,Org E,Project 145,Collection 544,45619,Repo 6450,Jira
Client X,Org E,Project 145,Collection 3005,52426,Repo 968,Subversion
Client X,Org E,Project 145,Collection 802,42121,Repo 5493,Subversion
Client X,Org E,Project 145,Collection 802,44535,Repo 6744,Jira
Client X,Org E,Project 145,Collection 4260,53076,Repo 1832,Subversion
Client X,Org E,Project 145,Collection 1079,53078,Repo 4314,Subversion
Client X,Org E,Project 145,Collection 4263,53079,Repo 4315,Subversion
Client X,Org E,Project 145,Collection 4365,42549,Repo 1892,Subversion
Client X,Org E,Project 145,Collection 4365,44963,Repo 7163,Jira
Client X,Org E,Project 145,Collection 1114,42552,Repo 5529,Subversion
Client X,Org E,Project 145,Collection 1114,44966,Repo 7166,Jira
Client X,Org E,Project 145,Collection 1115,43375,Repo 5530,Subversion
Client X,Org E,Project 145,Collection 1115,45789,Repo 7170,Jira
Client X,Org E,Project 145,Collection 1138,42576,Repo 1928,Subversion
Client X,Org E,Project 145,Collection 1138,44990,Repo 7196,Jira
Client X,Org E,Project 145,Collection 4418,53136,Repo 1929,Subversion
Client X,Org E,Project 145,Collection 5076,53425,Repo 2237,Subversion
Client X,Org E,Project 145,Collection 1442,42982,Repo 2413,Subversion
Client X,Org E,Project 145,Collection 1442,45396,Repo 7566,Jira
Client X,Org E,Project 145,Collection 5607,53727,Repo 2608,Subversion
Client X,Org E,Project 146,Collection 34,41113,Repo 39,Subversion
Client X,Org E,Project 146,Collection 34,43527,Repo 5719,Jira
Client X,Org E,Project 146,Collection 1906,41234,Repo 192,Subversion
Client X,Org E,Project 146,Collection 1906,43648,Repo 5834,Jira
Client X,Org E,Project 146,Collection 141,41269,Repo 239,Subversion
Client X,Org E,Project 146,Collection 141,43683,Repo 5864,Jira
Client X,Org E,Project 146,Collection 2000,41274,Repo 247,Subversion
Client X,Org E,Project 146,Collection 2000,43688,Repo 5869,Jira
Client X,Org E,Project 146,Collection 146,41275,Repo 248,Subversion
Client X,Org E,Project 146,Collection 146,43689,Repo 5870,Jira
Client X,Org E,Project 146,Collection 147,41276,Repo 249,Subversion
Client X,Org E,Project 146,Collection 147,43690,Repo 5871,Jira
Client X,Org E,Project 146,Collection 2227,52137,Repo 3093,Subversion
Client X,Org E,Project 146,Collection 2342,41455,Repo 484,Subversion
Client X,Org E,Project 146,Collection 2342,43869,Repo 6062,Jira
Client X,Org E,Project 146,Collection 434,43323,Repo 5447,Subversion
Client X,Org E,Project 146,Collection 434,45737,Repo 6204,Jira
Client X,Org E,Project 146,Collection 2647,52288,Repo 3400,Subversion
Client X,Org E,Project 146,Collection 3160,41952,Repo 1078,Subversion
Client X,Org E,Project 146,Collection 3160,44366,Repo 6573,Jira
Client X,Org E,Project 146,Collection 697,41997,Repo 1142,Subversion
Client X,Org E,Project 146,Collection 697,44411,Repo 6622,Jira
Client X,Org E,Project 146,Collection 3264,41999,Repo 1147,Subversion
Client X,Org E,Project 146,Collection 3264,44413,Repo 6624,Jira
Client X,Org E,Project 146,Collection 741,42054,Repo 1220,Subversion
Client X,Org E,Project 146,Collection 741,44468,Repo 6674,Jira
Client X,Org E,Project 146,Collection 746,42056,Repo 1226,Subversion
Client X,Org E,Project 146,Collection 746,44470,Repo 6677,Jira
